competitor_name,domain,campus_id,campus,state,course_code,competitor_type,model_cluster,intro_accounting_supported,campus_specific,course_specific_site,professor_specific,sponsored,pricing_model,price,free_trial,free_content,practice_exams,exam_reviews,video_content,live_reviews,one_on_one,study_guides,subscription,other_offerings,query_families,source_url,retrieved_at,confidence
ecampus.com,ecampus.com,ed941b6e-3152-4e2c-bb9e-2e143eccfe02,Wright State University,OH,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://wright.ecampus.com/study-guide-corporate-financial-financial/bk/9780324205008?srsltid=AfmBOopRSzJchCNL-gngvO6rSlppg2ZT5ZvCPCH8f4IL_FRjzPW2yzfB,2026-08-25T18:44:34.892Z,medium
Quizlet,quizlet.com,ed941b6e-3152-4e2c-bb9e-2e143eccfe02,Wright State University,OH,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://quizlet.com/schools/wright-state-university-main-campus/3073829/courses/acc-3260-accounting-systems-design-and-implementation/12769008,2026-08-25T18:44:34.892Z,high
Superprof,superprof.com,ed941b6e-3152-4e2c-bb9e-2e143eccfe02,Wright State University,OH,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.superprof.com/lessons/trigonometry/middletown-oh/,2026-08-25T18:44:34.892Z,medium
FrogTutoring,frogtutoring.com,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,school_acct_tutoring; fin_acct_tutoring,https://frogtutoring.com/tutors/loyola-university-maryland,2026-08-25T18:44:34.922Z,high
Superprof,superprof.ca,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://www.superprof.ca/deans-list-undergraduate-student-loyola-university-looking-help-others-learn-the-business-finance-accounting.html,2026-08-25T18:44:34.922Z,high
Varsity Tutors,varsitytutors.com,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,YES,,,,school_acct_tutoring; fin_acct_tutoring,https://www.varsitytutors.com/t/university/loyola-university-maryland,2026-08-25T18:44:34.922Z,high
Course Hero,coursehero.com,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review; course_tutoring; school_study_guide; course_exam_review,https://www.coursehero.com/sitemap/schools/1031-Loyola-University-Maryland/courses/253526-AC201/,2026-08-25T18:44:34.922Z,high
Quizlet,quizlet.com,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring; course_exam_review,https://quizlet.com/619923456/ac-201-exam-1-flash-cards/,2026-08-25T18:44:34.922Z,high
Superprof,superprof.ng,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,fin_acct_tutoring,https://www.superprof.ng/deans-list-undergraduate-student-loyola-university-looking-help-others-learn-the-business-finance-accounting.html,2026-08-25T18:44:34.922Z,high
The Princeton Review,princetonreview.com,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,fin_acct_tutoring; paid_tutoring,https://www.princetonreview.com/business/loyola-university-maryland-sellinger-school-business-management-1011036,2026-08-25T18:44:34.922Z,high
Scribd,scribd.com,cad32c49-057b-43be-873b-9ff8b0f36b6d,Loyola University Maryland,MD,AC 201,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_exam_review,https://www.scribd.com/document/704722025/AC-201-UE-2010-11-With-Solution,2026-08-25T18:44:34.922Z,high
Varsity Tutors,varsitytutors.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,YES,,,,school_acct_tutoring,https://www.varsitytutors.com/t/university/youngstown-state-university,2026-08-25T18:44:34.922Z,high
FrogTutoring,frogtutoring.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,school_acct_tutoring; fin_acct_tutoring,https://frogtutoring.com/tutors/youngstown-state-university/engineering,2026-08-25T18:44:34.922Z,high
Wyzant,wyzant.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://www.wyzant.com/Youngstown_OH_tutors.aspx,2026-08-25T18:44:34.922Z,high
Course Hero,coursehero.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://www.coursehero.com/sitemap/schools/1853-Youngstown-State-University/,2026-08-25T18:44:34.922Z,high
The Princeton Review,princetonreview.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://www.princetonreview.com/college/youngstown-state-university-1022760,2026-08-25T18:44:34.922Z,high
Gleim,gleim.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,EXAM_PREP_PLATFORM,NATIONAL_PLATFORM,YES,UNKNOWN,NO,YES,NO,unknown,,Free Trial and Free CPA Study Materials are available.,YES,YES,YES,YES,,,YES,,,school_exam_review,https://www.gleim.com/cpa-review/blog/campus-rep-spotlight-next-stop-cpa/?srsltid\u003dAfmBOoqv_hgQ-FnHh8UTg8A-WnH1XW_K_9iyQhCDTlOkFbj28z4gy6Ap,2026-08-25T18:44:34.922Z,medium
ysusports.com,ysusports.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,fin_acct_tutoring,https://ysusports.com/sports/2022/3/10/information-academics-academic-advising,2026-08-25T18:44:34.922Z,medium
StudySoup,studysoup.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://studysoup.com/guide/2671669/ysu-accounting,2026-08-25T18:44:34.922Z,medium
UniversityTutor,universitytutor.com,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://youngstown.universitytutor.com/youngstown_math-tutoring,2026-08-25T18:44:34.922Z,high
Wyzant,wyzant.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; fin_acct_tutoring,https://www.wyzant.com/Lafayette_LA_tutors.aspx,2026-08-25T18:44:34.955Z,high
FrogTutoring,frogtutoring.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,LIKELY,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,school_acct_tutoring; fin_acct_tutoring; paid_tutoring,https://frogtutoring.com/tutors/louisiana/lafayette,2026-08-25T18:44:34.955Z,high
The Princeton Review,princetonreview.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; fin_acct_tutoring; school_study_guide; paid_tutoring,https://www.princetonreview.com/college/university-louisiana-at-lafayette-1023366,2026-08-25T18:44:34.955Z,high
Course Hero,coursehero.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; school_study_guide,https://www.coursehero.com/sitemap/schools/986-University-of-Louisiana-Lafayette/courses/4792955-ACCOUNTING202/,2026-08-25T18:44:34.955Z,high
Stuvia,stuvia.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review; school_study_guide,https://www.stuvia.com/en-us/school/us/la/university-of-louisiana-at-lafayette,2026-08-25T18:44:34.955Z,high
StudySoup,studysoup.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review; school_study_guide,https://studysoup.com/school/2398/university-of-louisiana-at-lafayette,2026-08-25T18:44:34.955Z,high
Studocu,studocu.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://www.studocu.com/en-us/course/university-of-louisiana-at-lafayette/intro-to-managerial-accounting/1862255,2026-08-25T18:44:34.955Z,high
Quizlet,quizlet.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://quizlet.com/562427265/acct-526-ul-lafayette-final-exam-set-flash-cards/,2026-08-25T18:44:34.955Z,high
Superprof,superprof.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.superprof.com/lessons/preparation-bac-scientifique/lafayette/,2026-08-25T18:44:34.955Z,high
UniversityTutor,universitytutor.com,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,YES,,,,paid_tutoring,https://lafayette.universitytutor.com/login/5,2026-08-25T18:44:34.955Z,high
Varsity Tutors,varsitytutors.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,YES,,,,school_acct_tutoring; fin_acct_tutoring,https://www.varsitytutors.com/t/university/indiana-university-of-pennsylvania-main-campus,2026-08-25T18:44:34.922Z,high
The Princeton Review,princetonreview.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; school_exam_review; fin_acct_tutoring; school_study_guide; paid_tutoring,https://www.princetonreview.com/college/indiana-university-pennsylvania-1022963,2026-08-25T18:44:34.922Z,high
Course Hero,coursehero.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://www.coursehero.com/tutors-problems/Managerial-Accounting/31782075-Can-you/,2026-08-25T18:44:34.922Z,medium
indianagazette.com,indianagazette.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; school_study_guide,https://www.indianagazette.com/news/global-accrediting-body-extends-iup-business-and-accounting-accreditation/article_89a54ae8-9b8d-4e36-a6fa-b50c67e0d4f9.html,2026-08-25T18:44:34.922Z,medium
Vaia,vaia.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,fin_acct_tutoring,https://talents.vaia.com/companies/indiana-university-of-pennsylvania/indiana/assistant-controller-grants-financial-services-leader-142288825/,2026-08-25T18:44:34.922Z,high
StudySoup,studysoup.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://studysoup.com/school/532/indiana-university-of-pennsylvania,2026-08-25T18:44:34.922Z,high
Studocu,studocu.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://www.studocu.com/en-us/document/indiana-university-of-pennsylvania/accounting-202/4286116/88176343,2026-08-25T18:44:34.922Z,high
Superprof,superprof.com,7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.superprof.com/lessons/marketing/philadelphia/,2026-08-25T18:44:34.922Z,high
FrogTutoring,frogtutoring.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,school_acct_tutoring; paid_tutoring,https://frogtutoring.com/tutors/george-washington-university,2026-08-25T18:44:34.923Z,high
UniversityTutor,universitytutor.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; fin_acct_tutoring,https://washingtondc.universitytutor.com/washingtondc_accounting-tutoring,2026-08-25T18:44:34.923Z,high
Varsity Tutors,varsitytutors.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,YES,,,,,,,,,,,,,school_acct_tutoring(ad),https://www.varsitytutors.com/df/national-cpa-prep,2026-08-25T18:44:34.923Z,medium
Course Hero,coursehero.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; course_tutoring; course_exam_review,https://www.coursehero.com/sitemap/schools/475-George-Washington-University/courses/1467093-ACCY2001/,2026-08-25T18:44:34.923Z,high
Studocu,studocu.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,YES,,,,,YES,,,school_exam_review; course_tutoring; course_exam_review,https://www.studocu.com/en-us/document/the-george-washington-university/financial-accounting/accy-2001-financial-accounting-practice-mock-exam-2026/160870318,2026-08-25T18:44:34.923Z,high
Course Sidekick (Course Hero),coursesidekick.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring; course_exam_review,https://www.coursesidekick.com/finance/393225,2026-08-25T18:44:34.923Z,high
Wize Prep,wizeprep.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,LIKELY,YES,NO,UNKNOWN,NO,subscription,,Start Free Trial,YES,YES,YES,YES,,YES,YES,,,course_tutoring; course_exam_review,https://www.wizeprep.com/courses/Accy2001-george-washington-university-eefdd146-e821-4f58-a2eb-af143d97254b,2026-08-25T18:44:34.923Z,high
quantnet.com,quantnet.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,fin_acct_tutoring,https://quantnet.com/threads/review-of-george-washington-university-master-in-finance-program.9956/,2026-08-25T18:44:34.923Z,medium
StudySoup,studysoup.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,YES,,,,YES,,,school_study_guide; course_exam_review,https://studysoup.com/note/142320/gwu-accy-2001-week-1-spring-2016-anika-mian,2026-08-25T18:44:34.923Z,high
Quizlet,quizlet.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_exam_review,https://quizlet.com/776643178/accy-2001-exam-1-flash-cards/,2026-08-25T18:44:34.923Z,high
Wyzant,wyzant.com,99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.wyzant.com/Washington_DC_finance_tutors.aspx,2026-08-25T18:44:34.923Z,high
FrogTutoring,frogtutoring.com,964be11f-f306-4df2-9671-835a053ace33,Univ of Central Arkansas,AR,,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,school_acct_tutoring; fin_acct_tutoring; paid_tutoring,https://frogtutoring.com/tutors/university-of-central-arkansas/finance,2026-08-25T18:44:34.955Z,high
The Princeton Review,princetonreview.com,964be11f-f306-4df2-9671-835a053ace33,Univ of Central Arkansas,AR,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; fin_acct_tutoring; school_study_guide; paid_tutoring,https://www.princetonreview.com/college/university-central-arkansas-1022879,2026-08-25T18:44:34.955Z,high
Course Hero,coursehero.com,964be11f-f306-4df2-9671-835a053ace33,Univ of Central Arkansas,AR,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://www.coursehero.com/sitemap/schools/199-University-of-Central-Arkansas/courses/3688525-ACCT3320/,2026-08-25T18:44:34.955Z,high
Wyzant,wyzant.com,826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; fin_acct_tutoring,https://www.wyzant.com/Davis_CA_tutors.aspx,2026-08-25T18:44:34.956Z,high
Superprof,superprof.com,826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://www.superprof.com/lessons/all-tutors/davis/4/,2026-08-25T18:44:34.956Z,high
CliffsNotes,cliffsnotes.com,826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; school_study_guide,https://www.cliffsnotes.com/study-notes/4562112,2026-08-25T18:44:34.956Z,medium
Course Hero,coursehero.com,826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review; school_study_guide,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/6886832-MGT101/,2026-08-25T18:44:34.956Z,high
Becker,becker.com,826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,EXAM_PREP_PLATFORM,NATIONAL_PLATFORM,YES,UNKNOWN,NO,YES,NO,unknown,,,,,YES,,,,,,,school_exam_review,https://www.becker.com/ea-review,2026-08-25T18:44:34.956Z,medium
Quizlet,quizlet.com,826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://quizlet.com/schools/university-of-california-davis/2996091/courses/mgt-011a-elementary-accounting/12632745,2026-08-25T18:44:34.956Z,high
The Princeton Review,princetonreview.com,826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.princetonreview.com/business/university-california-davis-graduate-school-management-1011104,2026-08-25T18:44:34.956Z,high
Course Hero,coursehero.com,b43fc4ee-c28e-41f4-a24f-39bc666e03a4,"Rutgers, The State University of New Jersey",NJ,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review,https://www.coursehero.com/sitemap/schools/62391-Rutgers-University-Newark/departments/391683-ACCT/,2026-08-25T18:44:34.984Z,high
FrogTutoring,frogtutoring.com,b43fc4ee-c28e-41f4-a24f-39bc666e03a4,"Rutgers, The State University of New Jersey",NJ,,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,fin_acct_tutoring,https://frogtutoring.com/tutors/Rutgers_the_State_University_of_New_Jers_Tutors/page,2026-08-25T18:44:34.984Z,high
Stuvia,stuvia.com,b43fc4ee-c28e-41f4-a24f-39bc666e03a4,"Rutgers, The State University of New Jersey",NJ,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://www.stuvia.com/en-us/search?s=rutgers%20new%20brunswick,2026-08-25T18:44:34.984Z,high
squarespace.com,squarespace.com,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://tutoringprof.squarespace.com/find-your-course/stockton-university-courses,2026-08-25T18:44:34.956Z,medium
The Princeton Review,princetonreview.com,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; paid_tutoring,https://www.princetonreview.com/college/stockton-university-1024119,2026-08-25T18:44:34.956Z,high
Course Hero,coursehero.com,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review; school_study_guide; course_exam_review,https://www.coursehero.com/sitemap/schools/4552-Stockton-University/,2026-08-25T18:44:34.956Z,high
acct2110.com,acct2110.com,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,COURSE_SPECIFIC_SITE,STUDY_EDGE_MODEL,YES,YES,YES,UNKNOWN,NO,unknown,,First video of Chapter 1 is free.,,YES,,YES,,,,,,course_tutoring; course_exam_review,https://acct2110.com/,2026-08-25T18:44:34.956Z,high
Knack,joinknack.com,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,UNKNOWN,NO,UNKNOWN,NO,free,,Entire service is free for Auburn undergraduate students via university partnership.,,,,,,YES,,,,course_tutoring,https://app.joinknack.com/search/auburn-university/acct-2210-principles-of-managerial-accounting,2026-08-25T18:44:34.956Z,medium
bapcsusb.org,bapcsusb.org,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,INDIVIDUAL_OR_LOCAL,OTHER,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring,https://www.bapcsusb.org/about-2,2026-08-25T18:44:34.956Z,low
TutorOcean,tutorocean.com,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,fin_acct_tutoring,https://www.tutorocean.com/search?page=6&pos=4&q=Economics&source=pagination,2026-08-25T18:44:34.956Z,medium
Quizlet,quizlet.com,48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide; course_exam_review,https://quizlet.com/schools/stockton-university/3061322/courses/management-information-systems/11750724,2026-08-25T18:44:34.956Z,high
